5459,197.940409,1.891036,,,
5471,193.95346,4.786845,,,
5490,196.083854,2.903666,,,
5491,195.900509,4.96957,,,
5494,199.167003,3.398152,,,
5505,198.21547,2.960562,,,
5506,198.21547,2.960562,,,
5517,160.942155,4.601983,,,
5524,166.053253,3.481284,,,
5539,195.120703,0.718418,,,
5542,196.767039,3.543483,,,
5543,168.437913,0.661034,,,
5543,175.127194,1.271936,,,
5547,198.013061,0.384803,,,
5548,198.446226,4.322222,,,
5562,190.664881,0.967823,,,
5563,176.887835,2.680826,,,
5565,192.540011,4.727877,,,
5567,198.331488,3.465928,,,
5569,190.117983,2.638362,,,
5571,188.211967,1.683991,,,
5575,188.540136,3.331176,,,
5576,188.540136,3.331176,,,
5577,188.687054,1.384209,,,
5578,188.540136,3.331176,,,
5579,188.540136,3.331176,,,
5580,188.687054,1.384209,,,
5581,188.689228,1.527633,,,
5601,196.279566,1.39161,,,
5602,199.254829,2.422101,,,
5603,199.695356,3.10529,,,
5606,173.597214,2.40858,,,
5613,172.26234,2.575867,,,
5617,192.858754,4.583256,,,
5619,192.399149,0.368273,,,
5643,161.833128,3.352856,,,
5648,194.459467,2.761972,,,
5649,194.354616,1.177755,,,
5650,194.44332,3.217267,,,
5652,163.983208,3.824716,,,
5670,153.040733,4.006941,,,
5671,153.080695,0.457285,,,
5672,152.679586,1.809777,,,
5674,150.884946,0.055554,,,
5681,157.183859,3.779645,,,
5688,185.544748,0.643748,,,
5689,187.212578,4.107435,,,
5703,153.539563,4.637543,,,
5704,166.053269,3.173832,,,
5739,177.47768,1.369469,,,
5740,177.361994,0.046043,,,
5774,153.234281,3.139104,,,
6045,143.713536,1.83669,,,
6046,145.513187,0.715245,,,
6047,145.108366,2.883629,,,
6048,150.425756,3.38528,,,
6094,174.46999,1.037078,,,
6095,170.793923,0.709929,,,
6099,147.755933,4.367447,,,
6104,192.822897,2.691344,,,
6105,191.968686,3.706259,,,
6106,191.23383,1.636383,,,
6122,188.110886,2.985428,,,
6124,141.241392,3.234617,,,
6125,140.002284,2.028324,,,
6126,141.609472,1.137738,,,
6136,168.214358,3.97445,,,
6139,191.728527,0.877543,,,
6140,189.631799,3.223749,,,
6157,188.777044,1.827492,,,
6170,141.510969,4.302283,,,
6174,193.49695,3.415757,,,
6183,186.163927,4.148786,,,
6194,182.619994,0.553571,,,
6198,180.572847,2.646463,,,
6208,194.212729,2.529699,,,
6209,175.541718,3.997616,,,
6228,186.228323,3.572149,,,
6231,195.142849,0.140208,,,
6237,150.771348,3.336245,,,
6238,191.216955,2.455888,,,
6242,184.035844,3.751223,,,
6254,184.285653,2.803759,,,
6260,151.44278,4.592527,,,
6267,184.16329,0.058379,,,
6276,147.157317,3.937004,,,
6313,197.645001,4.443276,,,
6328,180.205376,4.695082,,,
6361,184.747875,0.323336,,,
6366,183.384919,2.026975,,,
6367,183.693229,4.126053,,,
6368,183.692975,3.993506,,,
6369,159.253241,0.635953,,,
6378,172.250092,0.63094,,,
6379,194.85132,4.375586,,,
6383,160.385715,3.08187,,,
