309,166.375515,1.465548,742.747167,0,2.274971,
310,168.507542,0.983023,742.155769,1,1.281455,
505,167.377046,11.550901,1143.033446,1,0.670887,
506,169.244774,16.822679,1142.568791,1,1.115881,
507,168.230018,23.613838,1147.299622,1,0.599579,
508,169.381417,8.775750,1137.114931,1,0.684420,
509,165.300362,5.862526,1136.894713,1,2.409388,
510,167.732713,3.755757,1128.083598,1,1.471474,
511,172.885988,3.654574,1114.455251,1,3.072314,
512,173.120370,0.044273,1113.062314,2,0.135570,
513,158.639187,0.034800,1131.036743,2,8.364806,
514,162.158940,23.054807,1116.445808,2,2.218716,
515,160.344759,22.735172,1115.684271,2,1.118767,
516,155.134022,24.051133,1132.355383,2,3.249708,
517,154.154531,7.303661,1127.353726,2,0.631384,
518,154.643765,5.149743,1123.666131,2,0.317366,
519,160.027602,6.931424,1104.046910,2,3.481445,
520,157.900517,4.263815,1109.954221,2,1.329199,
521,158.779558,22.393251,1104.981910,2,0.556705,
522,159.954150,8.316600,1089.487487,2,0.739763,
523,157.980356,14.177394,1096.615076,2,1.233975,
524,161.151791,17.702621,1086.377061,2,2.007487,
525,159.071752,12.787714,1090.708776,2,1.290732,
526,159.385898,2.315624,1086.761992,2,0.197487,
527,165.152315,8.176281,1061.530367,2,3.617897,
528,159.975239,9.630250,1078.436332,2,3.134728,
529,159.516218,26.871203,1079.622253,2,0.286933,
530,158.481223,16.034583,1077.813381,2,0.648834,
531,166.018532,35.044529,1061.797489,2,4.755963,
532,158.448850,4.325949,1073.634658,2,4.559540,
533,161.879814,0.804644,1072.580520,3,2.165345,
534,166.023442,9.710256,1070.448596,3,2.559694,
535,159.499109,3.812299,1068.481971,3,3.929766,
536,156.379736,5.009802,1072.537808,3,1.955731,
537,159.395038,7.915190,1062.379235,3,1.928192,
538,158.919524,7.962124,1058.603361,3,0.298324,
539,164.585582,16.668151,1052.770753,3,3.565363,
540,164.585582,16.668151,1052.770753,3,0.000000,
541,162.788815,8.717969,1045.297607,3,1.091692,
542,160.070727,20.391474,1046.769668,3,1.669702,
543,156.768788,12.993237,1054.680407,3,2.062800,
544,156.741405,12.112555,1054.467403,3,0.017467,
545,156.290865,3.650934,1054.538325,3,0.287442,
546,156.293738,3.117270,1054.535511,3,0.001838,
547,154.453682,0.777183,1055.301083,4,1.177306,
548,163.195851,5.662929,1023.106066,4,5.660059,
549,161.342913,2.086979,1023.864020,4,1.135408,
550,155.656512,13.833120,1034.098032,4,3.524419,
551,157.079520,15.265768,1025.351919,4,0.914198,
552,151.320305,1.102389,1031.777007,4,3.666433,
553,156.495896,9.131078,1012.338379,4,3.420289,
554,156.357402,3.007885,1003.167205,4,0.088497,
555,153.436579,0.261457,1007.549114,5,1.868043,
556,156.527696,13.347438,991.376634,5,2.014590,
557,154.155324,3.908337,988.922957,5,1.515624,
558,152.536256,0.724586,989.460485,6,1.050283,
559,153.292606,4.245694,983.468041,6,0.495849,
560,152.519010,1.198140,977.426191,6,0.504653,
561,156.921629,4.751836,956.876772,6,2.886603,
562,157.662221,4.251489,939.126766,6,0.471950,
563,160.582120,0.884705,926.886054,7,1.851997,
564,159.094464,2.398501,927.413912,7,0.926415,
565,157.622841,3.913131,927.941014,7,0.924999,
566,158.869314,1.103496,917.350566,7,0.790794,
567,166.147144,12.075929,884.344050,7,4.581017,
568,164.463759,17.747425,883.081469,7,1.013189,
569,162.056976,14.695965,878.294601,7,1.463413,
570,149.978771,11.487289,882.804806,7,7.453061,
571,148.488108,13.012168,884.052553,7,0.993916,
572,165.913999,12.275089,843.580674,7,11.735547,
573,152.760895,10.496987,841.781501,7,7.927664,
